"Propiedades de la ubicación"
"Nombre de la ubicación = Unnamed"
"Identificación de ubicación = 99b19a22-da0c-4101-883b-8835c7c43bcb"
""
"Propiedades del informe"
"Hora de inicio = 2023-03-30 12:50:25"
"Duración = 34.21:09:35"
"Lecturas = 1676"
"Intervalo de tiempo = 02:00:00"
""
"Propiedades de los instrumentos"
"Modelo del dispositivo = VuLink Cellular"
"Dispositivo SN = 970485"
"Firmware del dispositivo = 1.70"
""
"Propiedades de los instrumentos"
"Modelo del dispositivo = Aqua TROLL 500"
"Dispositivo SN = 1002779"
""
"Propiedades del registro"
"Nombre del registro = Log_2023-03-30"
"Tipo de log = Lineal"
"Número de archivo de registro = 2"
"Identificación del registro = 6536ec03-c5f3-4c88-8b6f-1b61dd267e56"
"Habilitado empaquetado de registros = True"
"Intervalo = 00:30:00"
""
""
"","VuLink Cellular 970485",,,"Aqua TROLL 500 1002779",,,,,,,
"Fecha Hora","Temperatura (°C) (970485)","Capacidad de la batería (%) (970485)","Presión barométrica (mm Hg) (970485)","Turbidez (NTU) (1001626)","Fluorescencia de BGA-PE (algas verdiazules-ficoeritrina) (RFU) (1005408)","Fluorescencia de BGA-PC (algas verdiazules-ficocianina) (RFU) (1008102)","Fluorescencia de clorofila-a (RFU) (1005345)","Temperatura (°C) (1002779)","Voltaje externo (V) (1002779)","Presión (psi) (997880)","Profundidad (ft) (997880)"
"2023-04-21 23:30:00","14.40104","95.5666","733.4929","3.370906","0","0","4.302873","17.95425","15.678","1.335752","3.7092"
"2023-04-22 00:00:00","13.69318","95.5645","733.7458","2.889631","0","0","3.350019","17.94354","15.687","1.333014","3.70281"
"2023-04-22 00:30:00","13.45723","95.56161","733.9136","2.949965","0","0.3684151","3.56639","17.96365","15.687","1.334486","3.706435"
"2023-04-22 01:00:00","12.80299","95.5595","733.7325","3.17314","0","0.349599","3.58017","17.94821","15.705","1.332359","3.70145"
"2023-04-22 01:30:00","12.9317","95.55766","733.9641","2.787689","0","0.3490718","3.650654","17.89505","15.687","1.336255","3.710437"
"2023-04-22 02:00:00","12.86734","95.55476","734.0859","4.486531","0","0.3296107","3.598288","17.85318","15.705","1.330976","3.698199"
"2023-04-22 02:30:00","12.94242","95.55293","734.134","3.807158","0","0.3747649","3.371897","17.8194","15.687","1.330388","3.696538"
"2023-04-22 03:00:00","12.98532","95.55029","733.9157","3.683999","0","0.3379175","3.517106","17.80991","15.678","1.33133","3.699011"
"2023-04-22 03:30:00","12.9317","95.54871","734.0598","3.471752","0","0.2898495","3.536093","17.78183","15.678","1.337766","3.713861"
"2023-04-22 04:00:00","12.85662","95.54556","734.086","6.109518","0","0.2209993","4.888452","17.7435","15.714","1.335471","3.708369"
"2023-04-22 04:30:00","12.74937","95.54372","734.0203","1.88036","0","0.2375007","3.159662","17.71735","15.696","1.327764","3.690855"
"2023-04-22 05:00:00","12.47052","95.54082","734.0679","3.118798","0","0.3237707","3.443353","17.68204","15.678","1.334164","3.705547"
"2023-04-22 05:30:00","11.97716","95.53899","734.0174","3.410262","0","0.285915","3.423533","17.63754","15.696","1.332567","3.702009"
"2023-04-22 06:00:00","11.96644","95.53688","734.0192","3.009885","0","0.2703113","3.477658","17.59192","15.678","1.336173","3.710187"
"2023-04-22 06:30:00","11.63396","95.53425","734.0566","3.280392","0","0.2805722","3.471756","17.56006","15.687","1.338906","3.716552"
"2023-04-22 07:00:00","11.48381","95.53136","734.0743","2.891595","0","0.2545956","3.616479","17.5275","15.687","1.335587","3.708889"
"2023-04-22 07:30:00","11.56961","95.52399","734.1071","4.171329","0","0.2273667","3.803396","17.49527","15.687","1.331655","3.699662"
"2023-04-22 08:00:00","11.56961","95.52215","734.1536","3.017187","0","0.2680079","3.636991","17.45425","15.696","1.335064","3.707533"
"2023-04-22 08:30:00","12.08442","95.51952","734.4911","54.48486","0","0.2630502","3.48182","17.42892","15.687","1.337385","3.71309"
"2023-04-22 09:00:00","13.8755","95.51741","734.4347","2.891627","0","0.2437135","3.377242","17.41299","15.687","1.334473","3.706376"
"2023-04-22 09:30:00","15.495","95.51426","734.5105","2.264648","0","0.2896807","3.334325","17.40079","15.714","1.341573","3.722702"
"2023-04-22 10:00:00","18.187","95.51241","734.4263","2.203096","0","0.2697022","3.04348","17.41766","15.687","1.333646","3.704347"
"2023-04-22 10:30:00","20.07461","95.50926","734.4182","2.150522","0","0.2193867","3.464503","17.48755","15.705","1.329093","3.693916"
"2023-04-22 11:00:00","21.11494","95.50689","734.5026","1.050977","0","0.3048857","2.852456","17.5477","15.687","1.3303","3.696635"
"2023-04-22 11:30:00","22.43414","95.504","734.4768","32.00432","0","0.3327177","3.224599","17.57904","15.687","1.326979","3.688979"
"2023-04-22 12:00:00","23.24924","95.50163","734.3543","1.539314","0","0.3450548","3.16124","17.59241","15.723","1.32792","3.691054"
"2023-04-22 12:30:00","24.28957","95.49953","734.2448","2.724712","0","0.2851446","3.073589","17.67078","15.696","1.329542","3.695031"
"2023-04-22 13:00:00","25.63021","95.49637","734.3484","7.028524","0","0.3578256","2.934522","17.63846","15.714","1.326661","3.688157"
"2023-04-22 13:30:00","25.82327","95.49426","734.2591","10.18082","0","0.3221363","3.842646","17.67389","15.705","1.329233","3.694057"
"2023-04-22 14:00:00","23.98927","95.49137","733.9326","8.379714","0","0.3341025","3.369546","17.75226","15.705","1.324026","3.682228"
"2023-04-22 14:30:00","24.82583","95.48927","733.8203","1.865913","0","0.342913","3.011905","17.80655","15.696","1.33054","3.697188"
"2023-04-22 15:00:00","26.06994","95.48585","733.5596","1.871746","0","0.349495","3.668209","18.00647","15.705","1.324273","3.682727"
"2023-04-22 15:30:00","26.15574","95.48401","733.3668","2.897185","0","0.3233642","2.519808","17.79407","15.705","1.328372","3.692188"
"2023-04-22 16:00:00","26.33807","95.48085","733.2849","2.507404","0","0.3441195","2.0222","17.83572","15.714","1.326326","3.687475"
"2023-04-22 16:30:00","26.22009","95.47901","732.9443","2.322941","0","0.3257241","2.800442","17.72534","15.705","1.329935","3.695933"
"2023-04-22 17:00:00","26.44532","95.47664","732.6606","22.43144","0","0.3099235","2.553974","17.75079","15.687","1.326585","3.687981"
"2023-04-22 17:30:00","25.50151","95.47349","732.718","3.342464","0","0.3300503","2.914608","17.74829","15.714","1.33378","3.704668"
"2023-04-22 18:00:00","26.74562","95.47112","732.8516","3.947077","0","0.3221775","2.538128","18.0155","15.696","1.330566","3.697261"
"2023-04-22 18:30:00","24.93308","95.46849","732.8972","3.567519","0","0.3173645","3.154167","17.97293","15.705","1.33382","3.704755"
"2023-04-22 19:00:00","24.54697","95.46638","732.9534","3.634464","0","0.304011","3.365756","17.92783","15.696","1.328701","3.693007"
"2023-04-22 19:30:00","26.62765","95.4627","733.1549","2.452506","0","0.3194458","4.144073","17.96524","15.714","1.327531","3.69015"
"2023-04-22 20:00:00","22.31615","95.46033","733.269","2.349737","0","0.2607711","3.567171","17.91162","15.705","1.328906","3.69349"
"2023-04-22 20:30:00","21.08277","95.45744","733.6019","3.488088","0","0.2988102","3.400184","18.03607","15.696","1.330552","3.697222"
"2023-04-22 21:00:00","18.72325","95.45507","733.7863","2.92105","0","0.3008203","3.452866","18.16547","15.714","1.33124","3.698802"
"2023-04-22 21:30:00","17.67219","95.45296","733.9874","4.420681","0","0.3206863","3.638873","18.2583","15.723","1.329628","3.695084"
"2023-04-22 22:00:00","16.98578","95.44955","734.2631","3.604451","0","0.2992171","3.532454","18.29645","15.705","1.335296","3.708223"
"2023-04-22 22:30:00","16.41735","95.44744","734.3682","7.417381","0","0.3218063","3.22389","18.36874","15.696","1.331416","3.699354"
"2023-04-22 23:00:00","15.89182","95.44429","734.4389","4.990685","0","0.3142856","3.410687","18.36523","15.705","1.331871","3.700168"
"2023-04-22 23:30:00","15.36629","95.44218","734.4847","3.797222","0","0.3192251","3.194613","18.32834","15.705","1.327781","3.690588"
"2023-04-23 00:00:00","14.98019","95.43877","734.632","3.121883","0","0.2556968","4.142977","18.36819","15.696","1.328501","3.692394"
"2023-04-23 00:30:00","14.63699","95.43692","734.716","2.08423","0","0.3550749","2.721873","18.33463","15.696","1.326748","3.688441"
"2023-04-23 01:00:00","14.03638","95.43403","734.6636","2.209743","0","0.3267429","2.968145","18.31421","15.714","1.326961","3.688931"
"2023-04-23 01:30:00","13.32853","95.43192","734.8229","3.851748","0","0.3085521","2.913084","18.26538","15.696","1.324635","3.683566"
"2023-04-23 02:00:00","12.98532","95.43008","734.735","3.316711","0","0.3162722","2.974723","18.23236","15.678","1.331989","3.700592"
"2023-04-23 02:30:00","12.45979","95.42693","734.8365","6.95389","0","0.3703605","2.961397","18.19949","15.696","1.332103","3.700804"
"2023-04-23 03:00:00","11.81629","95.42509","734.7523","3.629285","0","0.3227016","3.005637","18.14404","15.687","1.334249","3.705645"
"2023-04-23 03:30:00","11.69831","95.42245","734.8039","1.347737","0","0.3686517","2.654593","18.12088","15.678","1.334329","3.705922"
"2023-04-23 04:00:00","11.16206","95.42035","734.7086","33.50133","0","0.2923495","2.819945","18.0791","15.705","1.328803","3.693252"
"2023-04-23 04:30:00","10.80813","95.41719","734.9044","1.331386","0","0.2699284","3.041555","18.05374","15.687","1.334081","3.7055"
"2023-04-23 05:00:00","10.63652","95.41508","735.1243","3.15623","0","0.2393881","2.523146","18.01749","15.687","1.333014","3.702954"
"2023-04-23 05:30:00","10.30405","95.41246","735.1119","1.256876","0","0.3452116","2.772107","17.98166","15.714","1.331444","3.699338"
"2023-04-23 06:00:00","10.3684","95.41061","735.1677","2.969253","0","0.3317321","2.690938","17.93716","15.705","1.335101","3.707709"
"2023-04-23 06:30:00","10.97973","95.40852","735.1516","2.554971","0","0.3276424","2.547765","17.91858","15.696","1.330514","3.697188"
"2023-04-23 07:00:00","11.20496","95.40536","735.2459","4.210733","0","0.326982","2.614429","17.8873","15.687","1.328732","3.693022"
"2023-04-23 07:30:00","11.46236","95.39878","735.1888","3.345162","0","0.3207765","3.017628","17.85172","15.696","1.333171","3.703063"
"2023-04-23 08:00:00","11.64468","95.39589","735.3635","3.549155","0","0.3614624","2.808554","17.83356","15.714","1.325421","3.685381"
"2023-04-23 08:30:00","12.37399","95.39378","735.4801","3.188966","0","0.3262443","2.92793","17.81418","15.696","1.33376","3.704532"
"2023-04-23 09:00:00","13.65028","95.39115","735.5944","0.9227077","0","0.3268547","2.866298","17.80353","15.696","1.332243","3.701182"
"2023-04-23 09:30:00","16.3101","95.38905","735.5374","3.019983","0","0.3321335","2.647956","17.80206","15.687","1.329631","3.695157"
"2023-04-23 10:00:00","18.50874","95.38615","735.503","2.821056","0","0.3532497","2.681945","17.81418","15.705","1.329148","3.694127"
"2023-04-23 10:30:00","19.82793","95.38432","735.418","2.241071","0","0.361842","2.79829","17.82089","15.687","1.331223","3.69883"
"2023-04-23 11:00:00","20.55724","95.38063","735.2523","1.708562","0","0.3329217","2.9665","17.86227","15.705","1.33126","3.698914"
"2023-04-23 11:30:00","20.10679","95.37852","735.1265","76.06226","0","0.3917552","3.09867","17.91257","15.696","1.33781","3.714027"
"2023-04-23 12:00:00","22.85241","95.37642","734.9901","3.128577","0","0.3844468","2.505467","17.9671","15.705","1.329165","3.693831"
"2023-04-23 12:30:00","24.16087","95.37353","735.0306","3.605296","0","0.3877473","2.486332","17.99359","15.696","1.329576","3.695031"
"2023-04-23 13:00:00","22.21963","95.37142","734.985","19.34372","0","0.3691399","1.916254","18.43231","15.696","1.331532","3.69947"
"2023-04-23 13:30:00","23.59245","95.36826","734.9084","3.607167","0","0.4392506","1.852052","18.38708","15.723","1.328119","3.691622"
"2023-04-23 14:00:00","23.50665","95.3659","734.7469","4.232445","0","0.4340215","1.718332","18.43549","15.705","1.326105","3.687024"
"2023-04-23 14:30:00","23.63535","95.36195","734.4155","3.476015","0","0.3739031","8.059821","18.48727","15.696","1.321928","3.677464"
"2023-04-23 15:00:00","23.8713","95.35959","734.0318","3.434565","0","0.4162825","2.067472","18.54871","15.705","1.32972","3.695208"
"2023-04-23 15:30:00","23.79622","95.35643","734.0244","3.591721","0","0.3906858","2.130743","18.61252","15.705","1.325812","3.686104"
"2023-04-23 16:00:00","23.8713","95.35432","733.824","3.374873","0","0.4268816","1.95338","18.56726","15.705","1.328462","3.692465"
"2023-04-23 16:30:00","24.3432","95.35196","733.648","3.16079","0","0.3457856","2.213648","18.47714","15.696","1.329823","3.695536"
"2023-04-23 17:00:00","24.82583","95.34906","733.6204","3.359362","0","0.4345415","2.144572","18.50757","15.714","1.327457","3.690072"
"2023-04-23 17:30:00","24.858","95.34696","733.4691","2.964883","0","0.4218408","1.944332","18.60034","15.714","1.332362","3.701504"
"2023-04-23 18:00:00","27.2926","95.3438","733.4059","3.579781","0","0.3975948","2.227583","18.5589","15.705","1.327825","3.691037"
"2023-04-23 18:30:00","30.26345","95.3417","733.4785","3.13236","0","0.5034106","1.664742","19.21545","15.714","1.325733","3.686023"
"2023-04-23 19:00:00","31.17509","95.33775","733.6209","3.418399","0","0.6147315","6.504216","19.38049","15.714","1.321223","3.675768"
"2023-04-23 19:30:00","32.64442","95.33539","733.6361","2.426251","0","0.5439733","1.994093","19.32684","15.732","1.328306","3.692035"
"2023-04-23 20:00:00","32.3763","95.33223","733.8008","3.166709","0","0.5479382","2.647204","19.15179","15.714","1.320197","3.673331"
"2023-04-23 20:30:00","25.38354","95.32986","733.8776","3.626728","0","0.4973927","3.228251","19.02811","15.705","1.326923","3.688953"
"2023-04-23 21:00:00","22.05875","95.32723","734.0385","4.346308","0","0.5100421","3.236723","18.96439","15.723","1.323596","3.681182"
"2023-04-23 21:30:00","20.66449","95.32434","734.3455","4.135239","0","0.530732","3.372439","18.92014","15.696","1.328313","3.692051"
"2023-04-23 22:00:00","20.47144","95.3125","734.9522","3.857986","0","0.4759396","3.257512","18.87048","15.723","1.329914","3.695667"
"2023-04-23 22:30:00","19.15225","95.28883","735.5798","4.175471","0","0.417664","3.919915","18.61182","15.714","1.329648","3.695196"
"2023-04-23 23:00:00","18.36932","95.28646","736.1368","4.717293","0","0.3697576","3.708576","18.4032","15.723","1.32389","3.681914"
"2023-04-23 23:30:00","17.76871","95.2833","736.6093","3.22649","0","0.4856588","3.520485","18.56247","15.696","1.325289","3.685187"
"2023-04-24 00:00:00","16.92143","95.28146","736.3423","2.241764","0","0.4577488","3.22302","18.71274","15.714","1.328959","3.69354"
"2023-04-24 00:30:00","16.59968","95.27831","736.1956","4.127451","0","0.4973952","2.992693","18.68341","15.678","1.33066","3.697459"
"2023-04-24 01:00:00","15.7953","95.27647","736.3635","2.882079","0","0.5080925","2.965514","18.71994","15.714","1.330144","3.69634"
"2023-04-24 01:30:00","15.26977","95.27331","736.7371","1.782617","0","0.5113089","2.73743","18.70239","15.696","1.32711","3.689283"
"2023-04-24 02:00:00","15.40919","95.27146","736.7523","2.600458","0","0.5549997","2.624775","18.69083","15.687","1.328896","3.693201"
"2023-04-24 02:30:00","15.35557","95.26857","736.9066","3.011676","0","0.5290482","2.933727","18.67749","15.705","1.328465","3.692409"
"2023-04-24 03:00:00","15.19469","95.26673","736.5715","2.387487","0","0.5744554","2.786986","18.65039","15.687","1.323938","3.681966"
"2023-04-24 03:30:00","14.73351","95.26463","736.2817","3.70712","0","0.4719311","2.970961","18.61923","15.678","1.331795","3.700218"
"2023-04-24 04:00:00","13.95058","95.26173","736.4922","3.048498","0","0.4880005","2.946243","18.58765","15.696","1.338067","3.714663"
"2023-04-24 04:30:00","13.47868","95.25989","736.5964","3.686195","0","0.5509397","2.923064","18.54364","15.696","1.332315","3.701396"
"2023-04-24 05:00:00","12.86734","95.257","736.7514","3.245394","0","0.527248","2.94783","18.51187","15.687","1.339772","3.7184"
"2023-04-24 05:30:00","12.47052","95.25516","736.8986","3.348029","0","0.5031347","2.817606","18.45978","15.678","1.335279","3.708132"
"2023-04-24 06:00:00","11.75193","95.252","736.8277","3.088878","0","0.506592","2.858629","18.42142","15.696","1.340838","3.720859"
"2023-04-24 06:30:00","10.82958","95.25016","736.851","2.864111","0","0.5044713","2.643379","18.37198","15.696","1.338767","3.71631"
"2023-04-24 07:00:00","10.70087","95.24673","737.0744","1.10756","0","0.496014","4.220971","18.34207","15.705","1.342123","3.723912"
"2023-04-24 07:30:00","10.64725","95.24043","737.3082","2.369185","0","0.4981103","4.00409","18.30414","15.669","1.336233","3.710437"
"2023-04-24 08:00:00","11.52671","95.23832","737.3855","3.137944","0","0.523199","3.031246","18.27194","15.696","1.336068","3.709934"
"2023-04-24 08:30:00","12.15949","95.23569","737.5362","2.655759","0","0.5182449","3.014479","18.24756","15.705","1.334661","3.706693"
"2023-04-24 09:00:00","13.3607","95.23385","737.7504","2.671179","0","0.5495545","2.925435","18.22934","15.705","1.333412","3.703729"
"2023-04-24 09:30:00","14.69061","95.23096","737.7737","6.489832","0","0.5500102","2.667522","18.22995","15.696","1.331475","3.699334"
"2023-04-24 10:00:00","14.81931","95.22885","737.7283","2.90122","0","0.484137","2.883178","18.2182","15.696","1.33134","3.699099"
"2023-04-24 10:30:00","16.17068","95.22622","737.7472","10.64758","0","0.5802714","3.017892","18.24118","15.687","1.333298","3.703561"
"2023-04-24 11:00:00","17.13593","95.22438","737.69","2.88388","0","0.5491006","2.769892","18.27435","15.696","1.330995","3.698237"
"2023-04-24 11:30:00","17.64001","95.22122","737.58","2.981857","0","0.5955372","2.420819","18.41629","15.696","1.331087","3.698366"
"2023-04-24 12:00:00","18.43367","95.21912","737.2434","2.078613","0","0.553698","2.571249","18.56335","15.696","1.332474","3.701714"
"2023-04-24 12:30:00","19.46328","95.21728","736.9133","3.092587","0","0.6045349","2.412575","18.56812","15.714","1.331838","3.700098"
"2023-04-24 13:00:00","21.15784","95.21465","736.5992","5.386206","0","0.6166283","2.535916","18.50308","15.687","1.330251","3.696633"
"2023-04-24 13:30:00","22.04803","95.21254","736.4847","3.836046","0","0.6054319","2.546098","18.49783","15.705","1.329474","3.694838"
"2023-04-24 14:00:00","22.40195","95.20939","736.3269","4.815502","0","0.6095539","1.842483","18.88943","15.705","1.324312","3.682739"
"2023-04-24 14:30:00","22.98111","95.20728","736.2679","8.906513","0","0.5997459","1.929623","18.88531","15.687","1.329702","3.695358"
"2023-04-24 15:00:00","23.33504","95.20387","736.116","3.988179","0","0.5873722","9.412544","18.94183","15.723","1.325204","3.68494"
"2023-04-24 15:30:00","23.54955","95.20149","735.8561","72.76804","0","0.6323224","2.2996","18.95929","15.714","1.322834","3.679515"
"2023-04-24 16:00:00","24.7293","95.19886","735.4943","3.317176","0","0.612644","2.081512","18.97073","15.714","1.322652","3.679053"
"2023-04-24 16:30:00","24.93308","95.19676","735.2108","3.690821","0","0.5810205","2.182253","19.13052","15.696","1.325628","3.685853"
"2023-04-24 17:00:00","25.73746","95.19466","735.1393","3.862599","0","0.5915145","2.585238","19.32581","15.705","1.324422","3.683136"
"2023-04-24 17:30:00","25.73746","95.1915","735.1078","3.853272","0","0.6469951","2.245593","19.46991","15.705","1.32405","3.682224"
"2023-04-24 18:00:00","25.73746","95.18966","735.1075","3.387578","0","0.6375071","3.15218","19.5097","15.705","1.329473","3.694726"
"2023-04-24 18:30:00","25.97341","95.18676","735.1974","3.827726","0","0.5865233","3.237725","19.43555","15.705","1.324242","3.682576"
"2023-04-24 19:00:00","28.11843","95.18466","735.3091","4.374455","0","0.5760542","2.676009","19.30038","15.732","1.325229","3.685072"
"2023-04-24 19:30:00","31.36814","95.18124","735.5367","3.805098","0","0.6452598","10.04257","19.2403","15.714","1.324445","3.683129"
"2023-04-24 20:00:00","30.38143","95.17887","735.6114","3.063808","0","0.6516619","2.798443","19.18533","15.741","1.324618","3.683594"
